gender,seniorcitizen,dependents,tenure,phoneservice,multiplelines,internetservice,contract,monthlycharges,churn
male,0,no,2,yes,no,dsl,month-to-month,20.0,no
male,0,no,1,yes,yes,fiber_optic,month-to-month,75.1,no
male,0,yes,6,yes,no,dsl,month-to-month,19.65,no
female,0,no,24,yes,no,dsl,month-to-month,69.45,no
male,0,yes,4,yes,yes,fiber_optic,month-to-month,101.15,yes
male,0,no,7,yes,yes,fiber_optic,month-to-month,99.8,yes
male,1,no,72,yes,yes,fiber_optic,two_year,116.05,no
male,0,no,70,no,no,dsl,two_year,40.05,no
male,1,no,64,yes,yes,fiber_optic,two_year,102.1,no
male,0,yes,72,yes,yes,fiber_optic,one_year,89.7,no
female,0,yes,44,yes,no,dsl,two_year,19.9,no
female,0,yes,13,yes,no,dsl,month-to-month,55.95,yes
female,1,no,17,yes,no,dsl,one_year,20.65,no
male,0,no,1,yes,no,dsl,month-to-month,55.0,yes
male,0,no,9,yes,no,dsl,month-to-month,70.05,no
male,0,no,24,yes,no,dsl,month-to-month,53.6,no
female,0,yes,1,yes,no,fiber_optic,month-to-month,74.7,yes
male,0,no,24,yes,yes,fiber_optic,month-to-month,80.25,yes
male,1,yes,35,yes,no,dsl,month-to-month,76.05,no
female,0,yes,7,yes,no,dsl,month-to-month,75.7,no
male,0,no,5,yes,no,fiber_optic,month-to-month,96.1,yes
female,0,yes,15,yes,no,fiber_optic,month-to-month,69.0,yes
male,0,yes,11,yes,no,dsl,two_year,19.65,no
female,0,no,48,no,no,dsl,month-to-month,45.3,yes
female,1,no,20,yes,no,fiber_optic,month-to-month,81.45,no
female,0,no,72,yes,yes,fiber_optic,one_year,108.5,no
female,0,yes,8,yes,no,fiber_optic,month-to-month,83.55,yes
male,0,yes,72,yes,yes,fiber_optic,two_year,84.5,no
female,0,no,15,yes,yes,fiber_optic,month-to-month,100.15,no
male,0,no,72,yes,yes,dsl,two_year,88.6,no
female,0,yes,0,no,no,dsl,two_year,52.55,no
male,0,yes,1,yes,yes,fiber_optic,month-to-month,74.35,yes
male,0,yes,63,yes,yes,fiber_optic,two_year,104.8,no
female,0,no,2,yes,no,dsl,month-to-month,59.0,no
female,0,no,2,yes,no,fiber_optic,month-to-month,74.4,yes
male,1,no,61,yes,yes,dsl,one_year,64.05,no
male,0,no,1,yes,no,dsl,month-to-month,20.4,no
male,0,no,22,no,no,dsl,one_year,43.75,yes
male,0,no,28,yes,no,dsl,month-to-month,60.9,no
female,0,no,70,yes,no,dsl,two_year,19.8,no
female,1,no,5,no,no,dsl,month-to-month,28.45,yes
female,0,no,12,yes,yes,fiber_optic,month-to-month,99.7,yes
male,0,no,34,yes,yes,fiber_optic,one_year,116.25,no
female,1,no,71,yes,yes,fiber_optic,two_year,80.7,no
female,0,yes,70,yes,yes,dsl,one_year,65.2,no
female,0,yes,52,yes,no,fiber_optic,month-to-month,84.05,no
male,0,yes,69,yes,yes,dsl,two_year,79.45,no
female,1,no,20,yes,yes,fiber_optic,month-to-month,94.1,yes
male,0,yes,11,yes,yes,fiber_optic,month-to-month,78.0,no
male,0,no,2,yes,no,fiber_optic,month-to-month,94.2,yes
female,0,yes,6,yes,yes,fiber_optic,month-to-month,80.5,yes
female,0,no,1,yes,no,dsl,month-to-month,19.85,no
male,1,yes,20,yes,no,fiber_optic,one_year,94.3,no
male,0,no,61,yes,yes,fiber_optic,month-to-month,106.45,no
female,1,no,5,yes,yes,fiber_optic,month-to-month,74.35,yes
female,0,no,56,yes,yes,fiber_optic,month-to-month,105.45,no
male,0,no,30,yes,yes,fiber_optic,month-to-month,95.0,no
male,0,no,40,yes,yes,fiber_optic,month-to-month,104.8,yes
female,0,no,28,yes,no,dsl,one_year,54.3,no
female,1,no,5,yes,no,fiber_optic,month-to-month,70.05,no
female,1,no,27,yes,no,fiber_optic,month-to-month,75.2,yes
male,0,no,12,yes,no,dsl,month-to-month,20.05,no
male,0,yes,67,yes,yes,fiber_optic,one_year,105.4,no
male,1,no,29,yes,yes,dsl,month-to-month,51.6,no
male,0,yes,55,yes,yes,fiber_optic,month-to-month,85.5,no
female,0,no,23,yes,yes,fiber_optic,month-to-month,75.6,yes
male,0,no,34,yes,yes,fiber_optic,month-to-month,100.05,yes
male,0,no,52,yes,no,fiber_optic,one_year,91.25,no
male,1,yes,72,yes,yes,fiber_optic,two_year,115.75,no
male,0,yes,58,yes,yes,fiber_optic,one_year,94.7,no
male,0,yes,35,yes,no,dsl,two_year,19.6,no
female,1,no,56,yes,yes,fiber_optic,two_year,99.9,no
female,0,yes,24,yes,no,dsl,two_year,21.1,no
male,0,yes,70,yes,no,dsl,two_year,20.05,no
male,0,no,2,yes,no,fiber_optic,month-to-month,79.95,no
male,1,yes,68,yes,yes,fiber_optic,one_year,107.15,no
female,0,no,1,yes,yes,fiber_optic,month-to-month,85.0,yes
male,0,no,12,yes,yes,fiber_optic,month-to-month,89.55,no
female,0,no,63,yes,yes,fiber_optic,month-to-month,81.55,no
female,0,yes,33,yes,no,dsl,one_year,58.45,no
female,0,no,69,yes,no,fiber_optic,one_year,95.65,no
female,0,yes,60,yes,no,dsl,two_year,80.6,no
female,0,yes,72,yes,yes,fiber_optic,two_year,113.1,no
female,0,no,11,yes,yes,dsl,month-to-month,58.95,no
female,0,no,1,yes,no,dsl,month-to-month,19.55,no
male,0,no,10,yes,yes,fiber_optic,month-to-month,86.05,yes
male,0,no,13,no,no,dsl,month-to-month,45.55,yes
male,0,yes,34,yes,no,fiber_optic,one_year,78.95,no
male,0,yes,39,yes,no,fiber_optic,month-to-month,86.3,yes
female,0,no,65,yes,yes,fiber_optic,one_year,105.05,no
male,1,no,50,yes,yes,fiber_optic,one_year,101.9,no
male,0,no,15,yes,no,dsl,month-to-month,19.75,no
male,0,yes,72,yes,yes,fiber_optic,two_year,110.3,no
female,0,yes,72,yes,yes,fiber_optic,two_year,115.6,no
male,0,yes,55,yes,no,dsl,two_year,19.35,no
female,0,yes,23,yes,yes,dsl,two_year,25.6,no
male,0,no,32,yes,yes,fiber_optic,month-to-month,80.35,yes
female,0,yes,56,yes,yes,dsl,one_year,68.75,no
female,0,no,1,yes,no,dsl,month-to-month,19.9,no
male,0,no,38,yes,no,dsl,one_year,70.6,no
male,0,no,11,yes,no,fiber_optic,month-to-month,70.2,no
male,0,no,1,yes,no,dsl,month-to-month,49.3,no
male,0,no,56,yes,yes,fiber_optic,one_year,107.25,no
male,0,no,3,yes,yes,dsl,month-to-month,23.6,no
male,0,yes,7,yes,no,dsl,month-to-month,69.7,no
male,0,yes,59,yes,yes,fiber_optic,two_year,99.5,no
male,0,no,7,yes,no,dsl,month-to-month,64.3,no
male,0,yes,71,yes,no,dsl,two_year,70.85,no
male,0,yes,15,yes,no,fiber_optic,one_year,101.9,no
male,0,no,71,yes,yes,dsl,two_year,73.5,no
female,0,no,35,yes,yes,fiber_optic,month-to-month,100.25,yes
female,0,no,11,no,no,dsl,one_year,40.4,no
female,0,yes,60,yes,no,dsl,two_year,19.25,no
male,1,no,47,yes,yes,dsl,two_year,59.6,no
female,0,no,11,yes,no,dsl,one_year,64.9,no
male,0,no,56,yes,yes,fiber_optic,one_year,100.3,yes
female,1,no,28,yes,yes,fiber_optic,month-to-month,110.85,no
male,0,no,61,yes,no,dsl,two_year,81.05,no
male,0,yes,31,yes,yes,fiber_optic,one_year,98.05,no
male,0,no,9,yes,no,fiber_optic,month-to-month,70.5,no
male,1,no,35,yes,yes,fiber_optic,month-to-month,94.55,no
male,0,no,2,yes,no,dsl,month-to-month,19.65,no
female,0,yes,12,yes,no,dsl,month-to-month,19.0,yes
female,0,no,1,yes,no,fiber_optic,month-to-month,75.3,yes
female,1,no,4,yes,yes,fiber_optic,month-to-month,89.2,yes
female,0,yes,1,yes,no,dsl,month-to-month,19.0,no
female,0,no,3,yes,no,dsl,month-to-month,20.0,no
female,1,no,1,yes,yes,fiber_optic,month-to-month,85.7,yes
male,0,no,52,yes,no,dsl,two_year,63.25,no
male,0,yes,5,yes,no,dsl,one_year,20.1,no
male,0,no,72,yes,yes,fiber_optic,two_year,99.15,no
male,0,yes,71,yes,yes,dsl,two_year,90.4,no
male,0,no,72,yes,yes,fiber_optic,two_year,111.9,no
male,0,yes,46,yes,yes,dsl,one_year,24.9,no
male,0,yes,63,yes,yes,dsl,two_year,83.5,no
male,0,no,30,yes,no,fiber_optic,month-to-month,84.3,no
male,0,no,1,yes,no,dsl,month-to-month,45.6,no
female,0,no,12,yes,yes,dsl,month-to-month,61.65,yes
male,0,no,16,no,no,dsl,two_year,54.85,no
male,0,no,4,yes,yes,dsl,month-to-month,65.55,no
male,0,no,51,yes,yes,fiber_optic,one_year,90.35,no
male,0,no,65,yes,no,dsl,two_year,20.4,no
male,0,no,16,yes,no,fiber_optic,month-to-month,74.55,no
male,0,no,2,yes,no,dsl,one_year,19.95,no
female,0,yes,66,yes,yes,fiber_optic,one_year,74.25,no
male,0,no,46,yes,yes,fiber_optic,two_year,108.65,no
female,0,no,32,yes,yes,fiber_optic,one_year,109.55,no
male,0,no,72,yes,yes,dsl,two_year,86.65,no
male,0,yes,38,yes,no,dsl,two_year,81.0,no
male,0,yes,51,yes,no,dsl,one_year,47.85,no
male,0,yes,72,yes,yes,fiber_optic,two_year,114.55,no
female,1,no,65,yes,yes,fiber_optic,month-to-month,105.25,yes
male,0,yes,9,no,no,dsl,month-to-month,29.95,yes
female,0,yes,9,yes,no,dsl,month-to-month,65.0,yes
male,0,yes,66,yes,no,dsl,two_year,20.55,no
female,1,no,44,yes,yes,fiber_optic,one_year,109.8,no
male,0,no,50,yes,yes,dsl,two_year,69.5,no
female,0,no,15,yes,yes,dsl,month-to-month,48.85,no
male,0,no,8,no,no,dsl,month-to-month,25.25,no
female,1,no,66,yes,yes,fiber_optic,one_year,102.85,no
female,0,no,57,yes,yes,fiber_optic,month-to-month,87.55,no
female,0,no,7,yes,yes,fiber_optic,month-to-month,78.55,no
male,1,yes,10,no,no,dsl,month-to-month,34.55,no
female,0,no,62,yes,yes,fiber_optic,one_year,92.05,no
male,0,yes,40,yes,no,fiber_optic,one_year,85.05,no
female,0,no,20,yes,no,dsl,two_year,19.7,no
female,0,no,7,yes,no,dsl,month-to-month,20.0,yes
female,0,no,25,yes,no,fiber_optic,month-to-month,95.15,no
male,0,no,23,yes,yes,fiber_optic,month-to-month,84.25,no
female,1,no,66,yes,yes,fiber_optic,one_year,104.6,no
female,1,no,72,yes,yes,fiber_optic,two_year,111.65,no
male,1,no,49,yes,yes,fiber_optic,month-to-month,90.05,yes
male,1,yes,43,yes,yes,fiber_optic,month-to-month,110.75,yes
female,0,no,46,yes,yes,dsl,month-to-month,55.0,no
male,0,yes,72,yes,yes,dsl,two_year,89.85,no
male,0,no,10,yes,no,dsl,one_year,20.35,no
female,0,no,40,no,no,dsl,one_year,54.55,no
female,0,yes,65,yes,yes,fiber_optic,month-to-month,105.5,yes
male,0,no,31,yes,no,fiber_optic,two_year,99.45,no
female,0,no,68,yes,yes,dsl,two_year,70.9,no
male,1,yes,56,yes,yes,fiber_optic,one_year,104.55,yes
male,0,no,10,yes,yes,fiber_optic,month-to-month,85.25,yes
male,0,yes,68,yes,yes,dsl,two_year,25.4,no
female,0,yes,43,yes,no,dsl,month-to-month,56.15,yes
male,0,no,1,yes,no,fiber_optic,month-to-month,89.55,yes
female,1,no,49,yes,no,fiber_optic,one_year,89.85,no
female,0,yes,15,yes,yes,dsl,month-to-month,25.25,no
male,1,no,20,yes,yes,fiber_optic,month-to-month,94.55,yes
male,0,no,1,yes,no,dsl,month-to-month,45.7,yes
male,0,yes,50,yes,yes,dsl,one_year,69.65,no
female,1,no,2,yes,yes,fiber_optic,month-to-month,89.5,yes
male,1,no,24,yes,no,fiber_optic,month-to-month,70.0,no
female,0,no,3,yes,no,fiber_optic,month-to-month,69.55,yes
female,0,no,1,yes,no,fiber_optic,month-to-month,74.6,yes
male,0,yes,35,yes,no,dsl,two_year,20.1,no
female,0,no,17,yes,yes,dsl,month-to-month,24.8,no
female,1,no,8,yes,no,dsl,month-to-month,19.65,yes
male,0,no,10,yes,no,fiber_optic,month-to-month,95.1,no
male,0,yes,68,yes,yes,dsl,two_year,88.85,no
male,0,no,45,yes,no,dsl,one_year,78.8,no
male,0,yes,2,yes,no,dsl,one_year,19.85,yes
male,0,no,37,yes,no,dsl,month-to-month,20.35,no
female,0,no,4,no,no,dsl,month-to-month,24.25,yes
female,0,no,10,yes,no,dsl,month-to-month,45.25,no
male,0,no,1,yes,no,dsl,month-to-month,20.05,no
male,0,yes,65,yes,yes,dsl,two_year,69.55,no
female,0,yes,57,yes,no,dsl,two_year,19.5,no
female,0,no,3,yes,no,fiber_optic,month-to-month,74.75,no
female,0,no,2,yes,no,fiber_optic,month-to-month,69.65,yes
male,0,no,49,no,no,dsl,month-to-month,30.2,no
female,0,no,4,yes,no,dsl,month-to-month,45.65,yes
female,0,no,70,no,no,dsl,two_year,57.8,no
female,0,yes,53,yes,no,dsl,one_year,19.85,no
male,0,yes,53,yes,yes,dsl,two_year,25.55,no
female,0,no,1,yes,yes,fiber_optic,month-to-month,75.05,yes
male,0,no,22,yes,yes,dsl,month-to-month,24.85,no
male,1,no,52,no,no,dsl,month-to-month,49.15,yes
male,1,no,65,yes,yes,fiber_optic,two_year,110.35,no
female,0,no,48,yes,yes,dsl,one_year,24.55,no
female,0,no,2,no,no,dsl,month-to-month,34.7,yes
male,0,no,3,yes,yes,fiber_optic,month-to-month,107.95,no
male,0,no,45,yes,yes,fiber_optic,month-to-month,81.4,no
male,0,yes,1,yes,no,fiber_optic,month-to-month,80.0,yes
female,0,yes,61,yes,no,dsl,two_year,73.8,no
male,0,no,3,yes,no,dsl,month-to-month,64.4,no
female,1,no,40,yes,yes,fiber_optic,one_year,103.75,no
female,0,no,1,yes,no,fiber_optic,month-to-month,71.1,no
female,0,no,1,yes,no,dsl,month-to-month,49.9,no
male,0,no,51,yes,yes,dsl,one_year,24.6,no
male,1,no,2,yes,no,dsl,month-to-month,49.25,yes
male,0,no,52,no,no,dsl,one_year,30.1,no
male,0,no,51,yes,yes,fiber_optic,month-to-month,83.4,no
male,0,no,1,yes,no,dsl,month-to-month,20.45,no
male,0,yes,31,yes,yes,dsl,one_year,75.25,no
male,0,yes,47,yes,no,dsl,one_year,20.55,no
female,0,no,3,yes,yes,fiber_optic,month-to-month,75.1,yes
female,1,no,22,yes,no,dsl,one_year,20.05,no
female,0,no,1,yes,no,dsl,month-to-month,20.65,no
male,0,no,72,yes,yes,dsl,two_year,85.15,no
male,0,yes,3,yes,no,dsl,month-to-month,50.15,yes
male,1,yes,47,yes,no,fiber_optic,one_year,84.95,no
male,0,yes,72,yes,yes,dsl,two_year,66.5,no
male,0,yes,66,yes,yes,dsl,two_year,63.3,no
male,0,no,35,yes,yes,fiber_optic,month-to-month,83.15,no
male,0,no,29,yes,yes,fiber_optic,month-to-month,84.9,no
female,0,no,2,yes,no,dsl,month-to-month,20.55,no
male,0,no,4,yes,no,dsl,month-to-month,49.25,no
female,0,no,25,yes,no,fiber_optic,month-to-month,79.85,yes
female,0,no,65,yes,no,dsl,two_year,59.6,no
male,1,no,27,yes,yes,fiber_optic,one_year,104.65,no
male,0,no,29,yes,no,fiber_optic,month-to-month,75.3,no
male,0,yes,29,yes,yes,dsl,month-to-month,80.1,no
male,0,no,1,yes,no,dsl,month-to-month,19.55,yes
female,0,no,20,yes,no,fiber_optic,month-to-month,81.0,no
female,0,no,58,yes,yes,dsl,two_year,24.7,no
female,0,yes,14,yes,yes,fiber_optic,month-to-month,86.0,no
male,0,no,72,yes,yes,dsl,two_year,25.4,no
male,0,no,46,yes,yes,fiber_optic,month-to-month,89.15,no
female,0,no,71,no,no,dsl,two_year,58.25,no
male,0,no,32,yes,yes,fiber_optic,month-to-month,85.65,no
female,0,no,26,no,no,dsl,month-to-month,50.35,no
male,1,no,68,yes,yes,fiber_optic,month-to-month,80.35,no
male,0,yes,2,yes,no,dsl,one_year,20.2,no
male,0,yes,61,yes,no,dsl,two_year,20.55,no
female,0,yes,4,yes,yes,fiber_optic,month-to-month,85.95,yes
male,0,no,3,yes,no,dsl,month-to-month,45.35,yes
male,1,no,33,yes,yes,fiber_optic,month-to-month,94.5,yes
male,1,no,9,yes,no,dsl,month-to-month,21.25,no
female,0,no,22,yes,yes,dsl,two_year,26.25,no
female,0,yes,5,yes,no,fiber_optic,month-to-month,80.85,no
female,1,no,30,yes,yes,fiber_optic,month-to-month,91.7,yes
male,0,no,65,yes,yes,dsl,two_year,74.2,no
female,0,no,45,yes,yes,fiber_optic,month-to-month,87.25,yes
male,0,no,5,yes,no,dsl,month-to-month,20.35,no
male,0,yes,25,yes,no,fiber_optic,month-to-month,75.5,no
female,0,yes,72,yes,yes,fiber_optic,two_year,79.05,no
female,0,no,27,yes,yes,fiber_optic,month-to-month,90.15,no
male,0,yes,32,no,no,dsl,month-to-month,50.6,no
female,0,no,30,yes,yes,fiber_optic,one_year,110.45,no
male,0,no,70,yes,no,fiber_optic,two_year,101.0,no
male,1,no,42,yes,yes,fiber_optic,month-to-month,79.35,no
female,1,no,72,yes,yes,dsl,two_year,89.85,no
female,0,no,47,yes,yes,dsl,two_year,65.0,no
female,0,no,2,yes,no,fiber_optic,month-to-month,80.45,no
male,0,no,10,yes,yes,fiber_optic,month-to-month,98.55,yes
female,0,yes,61,yes,yes,dsl,two_year,24.1,no
female,0,no,5,yes,no,dsl,month-to-month,44.05,no
female,1,no,72,yes,yes,fiber_optic,two_year,110.8,no
male,1,yes,72,yes,yes,fiber_optic,two_year,114.95,no
female,1,no,3,yes,no,fiber_optic,month-to-month,75.05,no
male,0,no,48,yes,no,dsl,two_year,19.25,no
female,0,no,63,yes,no,fiber_optic,one_year,90.05,no
female,0,no,27,yes,no,dsl,month-to-month,56.7,no
male,0,yes,70,yes,no,dsl,two_year,80.15,no
male,0,yes,7,yes,no,dsl,month-to-month,71.35,no
male,0,yes,0,yes,no,dsl,two_year,20.25,no
female,0,no,2,yes,no,fiber_optic,month-to-month,90.35,no
male,1,no,20,yes,yes,fiber_optic,month-to-month,98.55,yes
male,0,no,66,yes,no,dsl,two_year,19.7,no
female,0,no,3,yes,no,dsl,month-to-month,19.85,no
female,0,yes,15,yes,no,fiber_optic,month-to-month,85.9,yes
female,0,yes,72,yes,yes,fiber_optic,two_year,90.35,no
male,0,no,1,yes,no,dsl,month-to-month,20.8,no
female,0,no,22,yes,no,fiber_optic,month-to-month,89.25,yes
male,0,no,3,yes,no,fiber_optic,month-to-month,70.3,yes
female,0,yes,72,yes,yes,dsl,two_year,66.85,no
male,0,yes,65,yes,no,dsl,two_year,19.9,no
female,0,no,11,no,no,dsl,month-to-month,35.8,no
male,0,no,22,yes,yes,fiber_optic,month-to-month,78.85,no
male,0,no,14,yes,no,dsl,one_year,20.4,no
male,0,no,41,yes,no,fiber_optic,month-to-month,74.25,no
male,0,no,17,yes,no,dsl,one_year,64.8,no
male,0,no,11,yes,no,dsl,month-to-month,20.45,no
male,0,no,15,yes,yes,fiber_optic,month-to-month,93.35,yes
female,0,no,1,yes,no,dsl,month-to-month,19.9,yes
female,0,no,5,yes,no,fiber_optic,month-to-month,88.9,yes
male,0,no,33,yes,no,fiber_optic,one_year,95.8,yes
female,0,no,72,yes,yes,fiber_optic,two_year,110.65,no
female,0,yes,3,no,no,dsl,month-to-month,40.3,no
male,0,no,2,yes,yes,fiber_optic,month-to-month,82.0,yes
female,0,no,59,yes,yes,fiber_optic,one_year,107.0,no
male,0,no,2,yes,no,dsl,month-to-month,45.35,yes
male,0,yes,71,yes,no,dsl,two_year,73.35,no
female,0,yes,5,yes,no,dsl,month-to-month,44.8,no
male,0,yes,27,yes,no,dsl,month-to-month,54.75,no
female,0,no,1,yes,no,dsl,month-to-month,52.2,yes
male,0,yes,63,no,no,dsl,one_year,40.6,no
female,1,no,46,yes,yes,fiber_optic,one_year,110.0,yes
male,0,yes,72,yes,yes,dsl,two_year,55.3,no
female,0,no,34,yes,yes,dsl,month-to-month,60.85,no
female,0,yes,24,yes,yes,dsl,one_year,78.4,no
male,0,no,72,yes,yes,dsl,two_year,69.65,no
female,0,yes,60,no,no,dsl,two_year,59.85,no
male,0,no,68,yes,yes,dsl,one_year,76.9,no
female,0,yes,8,yes,no,dsl,two_year,19.85,no
female,0,yes,34,yes,no,dsl,two_year,67.65,no
female,0,no,6,no,no,dsl,month-to-month,45.0,no
male,0,no,2,yes,no,dsl,month-to-month,64.2,no
male,0,no,31,yes,yes,fiber_optic,one_year,81.7,no
female,0,yes,20,yes,yes,dsl,month-to-month,25.55,no
female,0,yes,1,yes,no,dsl,month-to-month,20.0,no
male,0,no,62,yes,yes,fiber_optic,one_year,96.75,yes
female,1,no,70,yes,yes,fiber_optic,two_year,75.65,no
female,0,no,10,yes,yes,fiber_optic,month-to-month,98.5,yes
male,0,yes,39,yes,yes,dsl,two_year,23.8,no
female,0,no,46,yes,no,dsl,two_year,64.2,no
male,0,no,6,yes,no,fiber_optic,month-to-month,85.35,yes
female,0,yes,72,yes,yes,dsl,two_year,76.8,no
male,0,no,18,yes,no,dsl,month-to-month,55.2,no
male,0,no,71,yes,yes,fiber_optic,two_year,108.55,no
male,0,no,40,yes,yes,fiber_optic,month-to-month,101.3,yes
male,0,no,1,yes,no,fiber_optic,month-to-month,69.55,yes
male,0,no,58,yes,yes,fiber_optic,one_year,103.25,yes
male,0,no,70,yes,yes,fiber_optic,two_year,104.0,yes
female,0,no,42,yes,yes,dsl,two_year,25.25,no
male,0,yes,34,no,no,dsl,one_year,30.4,no
male,1,no,5,yes,no,dsl,month-to-month,20.05,no
female,0,no,25,yes,yes,fiber_optic,month-to-month,84.6,no
female,0,no,2,yes,no,fiber_optic,month-to-month,86.2,yes
female,0,yes,55,yes,no,fiber_optic,one_year,103.7,no
male,0,no,21,yes,yes,fiber_optic,month-to-month,111.2,yes
male,0,no,70,yes,yes,fiber_optic,two_year,88.0,no
female,0,no,61,yes,yes,fiber_optic,month-to-month,106.35,no
male,0,yes,43,yes,no,dsl,two_year,79.15,no
male,0,no,47,yes,yes,fiber_optic,one_year,103.1,no
male,0,no,5,yes,no,dsl,month-to-month,63.95,no
female,0,no,62,yes,yes,dsl,two_year,25.8,no
female,0,yes,16,yes,no,fiber_optic,month-to-month,89.45,yes
male,1,no,7,yes,yes,fiber_optic,month-to-month,95.6,yes
female,0,yes,14,yes,yes,dsl,month-to-month,25.55,no
male,0,yes,60,yes,no,fiber_optic,one_year,90.95,yes
male,0,yes,34,no,no,dsl,month-to-month,44.85,no
female,0,no,50,yes,yes,fiber_optic,one_year,108.55,yes
male,0,yes,38,yes,yes,dsl,two_year,25.05,no
female,0,yes,70,yes,no,dsl,one_year,74.1,no
female,0,yes,37,yes,yes,fiber_optic,month-to-month,88.8,no
female,1,no,4,yes,no,fiber_optic,month-to-month,78.85,yes
male,1,yes,60,yes,yes,fiber_optic,month-to-month,93.25,no
male,0,yes,62,yes,no,dsl,one_year,71.4,no
male,0,no,1,yes,no,dsl,month-to-month,44.4,yes
male,0,no,36,yes,no,dsl,month-to-month,79.2,no
male,0,no,44,yes,no,dsl,two_year,20.4,no
female,1,no,55,yes,yes,fiber_optic,one_year,100.0,yes
female,0,no,72,yes,yes,fiber_optic,two_year,105.0,no
female,0,yes,12,yes,no,dsl,one_year,19.8,yes
female,0,no,13,no,no,dsl,month-to-month,30.85,no
male,0,no,1,yes,no,fiber_optic,month-to-month,89.9,yes
female,0,yes,15,yes,no,dsl,one_year,20.55,no
female,0,no,65,yes,no,dsl,two_year,84.85,no
female,0,yes,12,no,no,dsl,one_year,33.15,no
male,0,no,72,yes,yes,dsl,two_year,92.0,no
female,0,yes,72,yes,yes,dsl,two_year,89.8,no
female,0,yes,72,yes,yes,fiber_optic,two_year,115.8,no
male,0,yes,52,yes,yes,dsl,two_year,85.15,no
male,0,no,2,yes,yes,dsl,month-to-month,24.85,no
female,0,no,5,yes,no,dsl,month-to-month,64.35,no
female,0,no,68,yes,no,dsl,two_year,20.5,no
female,0,yes,62,yes,yes,fiber_optic,one_year,100.15,yes
male,0,no,72,yes,yes,dsl,two_year,86.05,no
male,0,no,1,yes,no,dsl,month-to-month,50.8,yes
female,0,no,66,yes,yes,fiber_optic,one_year,89.0,no
male,0,yes,72,no,no,dsl,two_year,64.8,no
male,0,no,26,yes,no,dsl,one_year,19.8,no
male,0,yes,64,yes,yes,fiber_optic,two_year,93.4,no
male,1,no,20,yes,no,fiber_optic,month-to-month,73.65,yes
female,0,no,3,yes,no,fiber_optic,month-to-month,95.1,yes
male,0,no,22,yes,yes,fiber_optic,month-to-month,94.65,yes
male,0,no,4,yes,no,fiber_optic,month-to-month,80.6,yes
male,0,no,62,no,no,dsl,two_year,39.0,no
female,0,no,5,yes,no,dsl,month-to-month,20.5,no
male,0,no,59,yes,yes,fiber_optic,one_year,85.55,yes
male,0,yes,3,yes,yes,dsl,two_year,26.4,no
female,0,no,72,yes,yes,fiber_optic,two_year,98.2,no
male,0,yes,57,yes,no,fiber_optic,one_year,97.55,no
male,0,yes,66,yes,no,dsl,two_year,19.95,no
female,0,no,60,no,no,dsl,month-to-month,50.8,yes
male,0,yes,45,yes,yes,fiber_optic,two_year,99.7,no
female,0,no,3,no,no,dsl,month-to-month,34.8,no
female,0,no,15,yes,no,fiber_optic,month-to-month,105.1,yes
female,0,yes,51,no,no,dsl,one_year,60.15,no
female,0,no,60,yes,yes,dsl,one_year,64.75,no
male,0,no,33,yes,yes,dsl,month-to-month,54.65,no
male,0,no,10,yes,no,fiber_optic,month-to-month,110.1,yes
male,1,no,26,yes,no,dsl,one_year,19.3,no
female,0,no,6,yes,no,fiber_optic,month-to-month,83.9,yes
female,0,no,67,yes,yes,fiber_optic,one_year,111.25,no
female,0,yes,49,no,no,dsl,one_year,35.8,no
male,0,no,1,yes,no,dsl,month-to-month,20.05,no
female,1,no,7,yes,no,fiber_optic,month-to-month,84.35,no
female,1,no,27,yes,yes,fiber_optic,one_year,110.5,no
male,0,yes,37,yes,no,fiber_optic,one_year,91.2,no
female,0,yes,63,yes,yes,fiber_optic,month-to-month,100.55,yes
male,0,yes,31,yes,yes,fiber_optic,month-to-month,89.3,no
male,0,yes,50,yes,yes,fiber_optic,month-to-month,103.85,yes
male,1,no,32,yes,yes,fiber_optic,month-to-month,81.1,no
female,0,no,1,no,no,dsl,month-to-month,24.6,yes
